TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TransactionCategory,RiskScore
TX000852,AC00412,227.5,13-03-2023 16:59,Debit,Sacramento,D000227,134.140.85.231,M055,Online,34,Doctor,277,1,11505.35,04-11-2024 08:11,Normal,12.275
TX000853,AC00068,259.9,22-06-2023 16:08,Debit,Oklahoma City,D000551,14.200.197.126,M083,Online,26,Student,100,1,914.28,04-11-2024 08:07,Normal,12.599
TX000854,AC00321,59.51,04-04-2023 16:12,Credit,Dallas,D000263,86.220.59.252,M086,Online,36,Doctor,55,1,9955.88,04-11-2024 08:12,Normal,10.5951
TX000855,AC00302,50.63,24-05-2023 16:21,Debit,Columbus,D000314,9.230.41.239,M045,Online,64,Retired,143,1,4732.81,04-11-2024 08:12,Normal,10.5063
TX000856,AC00217,1074.95,02-06-2023 16:49,Debit,Jacksonville,D000674,167.95.191.52,M089,Branch,20,Student,91,1,530.86,04-11-2024 08:09,Normal,20.7495
TX000857,AC00298,112.94,24-11-2023 17:35,Credit,San Antonio,D000265,142.160.124.244,M091,Online,73,Retired,31,1,3807.84,04-11-2024 08:07,Normal,11.1294
TX000858,AC00327,11.81,27-02-2023 16:07,Debit,Phoenix,D000295,96.162.11.85,M072,ATM,21,Student,131,1,320.25,04-11-2024 08:07,Normal,10.1181
TX000859,AC00054,329.14,14-11-2023 16:37,Debit,Sacramento,D000156,6.204.110.7,M018,Branch,55,Doctor,14,1,12033.92,04-11-2024 08:09,Normal,13.2914
TX000860,AC00403,154.24,06-11-2023 16:19,Debit,Mesa,D000129,219.98.242.240,M049,ATM,61,Retired,82,1,6109.55,04-11-2024 08:08,Normal,11.5424
TX000861,AC00397,233.44,20-01-2023 16:23,Debit,Chicago,D000334,37.213.85.222,M037,Online,20,Student,297,1,1691.88,04-11-2024 08:07,Normal,12.3344
TX000862,AC00383,141.8,15-11-2023 18:56,Debit,Chicago,D000046,184.4.253.143,M088,ATM,18,Student,116,1,1697.67,04-11-2024 08:08,Normal,11.418
TX000863,AC00450,209.03,09-10-2023 18:20,Debit,Detroit,D000371,175.210.47.87,M012,Branch,55,Engineer,126,1,8359.5,04-11-2024 08:10,Normal,12.0903
TX000864,AC00086,1137.63,14-02-2023 16:55,Debit,Baltimore,D000494,213.207.62.176,M074,ATM,26,Student,144,1,1629.12,04-11-2024 08:08,Normal,21.3763
TX000865,AC00156,261.14,15-05-2023 18:44,Debit,San Antonio,D000218,186.135.2.148,M040,ATM,42,Engineer,162,1,6100.08,04-11-2024 08:08,Normal,12.6114
TX000866,AC00418,101.81,29-06-2023 17:51,Debit,Fort Worth,D000209,160.212.125.105,M087,ATM,45,Doctor,105,1,13872.03,04-11-2024 08:11,Normal,11.0181
TX000867,AC00263,98.71,18-09-2023 17:41,Debit,Fort Worth,D000276,79.227.202.117,M070,ATM,32,Doctor,117,1,10095.23,04-11-2024 08:07,Normal,10.9871
TX000868,AC00009,87.38,03-03-2023 18:23,Debit,Atlanta,D000356,3.200.166.167,M054,Branch,21,Student,252,1,1504.99,04-11-2024 08:09,Normal,10.8738
TX000869,AC00436,83.39,18-09-2023 16:00,Debit,Omaha,D000069,135.73.131.111,M042,Branch,32,Doctor,158,1,13182.11,04-11-2024 08:12,Normal,10.8339
TX000870,AC00399,267.55,13-06-2023 16:06,Debit,Charlotte,D000138,170.99.15.217,M084,Online,46,Engineer,40,1,4330.04,04-11-2024 08:12,Normal,12.6755
TX000871,AC00182,870.05,31-08-2023 16:42,Debit,El Paso,D000098,80.90.35.146,M077,ATM,29,Doctor,39,1,905.25,04-11-2024 08:11,Normal,18.7005
TX000872,AC00482,154.32,01-01-2024 16:53,Credit,Tucson,D000055,8.244.162.185,M015,ATM,38,Engineer,269,1,6972.5,04-11-2024 08:11,Normal,11.5432
TX000873,AC00475,164.51,05-06-2023 18:09,Debit,Louisville,D000105,189.248.139.91,M056,Branch,78,Retired,110,1,3553.69,04-11-2024 08:07,Normal,11.6451
TX000874,AC00253,758.12,03-07-2023 18:46,Debit,San Francisco,D000413,179.132.235.182,M028,ATM,69,Retired,90,1,6164.65,04-11-2024 08:11,Normal,17.5812
TX000875,AC00376,103.76,29-03-2023 16:20,Debit,Kansas City,D000667,79.47.176.19,M085,Online,28,Engineer,188,1,9626.14,04-11-2024 08:11,Normal,11.0376
TX000876,AC00058,583.92,01-08-2023 16:11,Debit,Kansas City,D000429,32.169.88.41,M024,Online,55,Engineer,139,1,6364.14,04-11-2024 08:06,Normal,15.8392
TX000877,AC00304,204.06,02-01-2023 16:07,Debit,Washington,D000685,150.231.20.169,M069,Online,77,Retired,159,1,4351.83,04-11-2024 08:07,Normal,12.0406
TX000878,AC00035,53.51,26-10-2023 16:54,Debit,New York,D000671,136.172.149.77,M030,Online,56,Retired,165,1,5773.5,04-11-2024 08:11,Normal,10.5351
TX000879,AC00366,1108.46,31-08-2023 16:16,Debit,Los Angeles,D000353,48.89.167.189,M046,Branch,30,Engineer,262,1,9257.04,04-11-2024 08:06,Normal,21.0846
TX000880,AC00362,52.95,07-08-2023 18:02,Credit,Charlotte,D000652,148.234.210.167,M061,Online,68,Retired,14,1,6335.58,04-11-2024 08:07,Normal,10.5295
TX000881,AC00094,120.17,08-08-2023 17:07,Debit,Portland,D000052,47.167.178.158,M023,ATM,49,Doctor,105,1,5403.79,04-11-2024 08:11,Normal,11.2017
TX000882,AC00225,220.8,06-09-2023 18:43,Debit,Indianapolis,D000532,10.223.224.50,M021,Online,31,Engineer,28,1,8135.31,04-11-2024 08:10,Normal,12.208
TX000883,AC00474,119.01,13-03-2023 17:26,Debit,Philadelphia,D000418,14.200.197.126,M069,ATM,45,Doctor,87,1,9798.26,04-11-2024 08:09,Normal,11.1901
TX000884,AC00448,183.32,10-05-2023 16:27,Debit,Raleigh,D000450,162.207.77.170,M041,ATM,21,Student,74,1,137.42,04-11-2024 08:09,Normal,11.8332
TX000885,AC00439,858.88,22-08-2023 16:31,Debit,Jacksonville,D000389,146.53.16.47,M085,Online,60,Engineer,227,1,7015.46,04-11-2024 08:12,Normal,18.5888
TX000886,AC00133,11.46,13-02-2023 16:53,Credit,San Francisco,D000315,13.188.62.74,M092,Online,41,Engineer,128,1,2356.71,04-11-2024 08:09,Normal,10.1146
TX000887,AC00480,61.37,06-02-2023 16:54,Debit,Columbus,D000074,57.141.198.111,M001,Branch,75,Retired,164,1,4294.44,04-11-2024 08:10,Normal,10.6137
TX000888,AC00265,103.08,27-02-2023 16:48,Credit,Milwaukee,D000304,66.255.7.16,M096,Branch,49,Engineer,150,1,9251.38,04-11-2024 08:06,Normal,11.0308
TX000889,AC00176,1.21,21-08-2023 17:19,Debit,Atlanta,D000369,96.115.67.230,M039,Branch,55,Retired,196,1,7542.74,04-11-2024 08:11,Normal,10.0121
TX000890,AC00278,425.18,04-10-2023 16:00,Credit,Colorado Springs,D000496,77.92.193.22,M051,Online,26,Engineer,172,1,9880.71,04-11-2024 08:08,Normal,14.2518
TX000891,AC00216,60.96,23-10-2023 16:35,Debit,Colorado Springs,D000090,184.185.209.72,M065,ATM,52,Retired,238,1,6189.24,04-11-2024 08:09,Normal,10.6096
TX000892,AC00431,64.21,09-01-2023 16:36,Debit,Omaha,D000527,134.222.122.238,M028,ATM,51,Doctor,37,1,12540.18,04-11-2024 08:09,Normal,10.6421
TX000893,AC00063,523.02,19-05-2023 18:32,Debit,Jacksonville,D000689,124.180.225.109,M010,Online,53,Retired,83,1,4586.11,04-11-2024 08:06,Normal,15.2302
TX000894,AC00090,50.26,09-11-2023 17:51,Debit,Las Vegas,D000268,52.1.78.30,M055,Branch,65,Retired,164,1,1519.38,04-11-2024 08:10,Normal,10.5026
TX000895,AC00133,110.08,20-11-2023 17:15,Debit,Detroit,D000560,207.157.126.125,M059,Branch,19,Student,95,1,1447.26,04-11-2024 08:08,Normal,11.1008
TX000896,AC00357,54.47,13-11-2023 17:47,Credit,Philadelphia,D000434,190.92.63.219,M100,Branch,23,Student,34,1,1131.42,04-11-2024 08:11,Normal,10.5447
TX000897,AC00404,79.76,03-04-2023 16:25,Debit,Kansas City,D000110,221.169.49.152,M043,Online,68,Doctor,115,1,10278.75,04-11-2024 08:08,Normal,10.7976
TX000898,AC00390,16.79,06-11-2023 16:42,Credit,Detroit,D000317,204.120.80.105,M023,Online,30,Doctor,146,1,535.15,04-11-2024 08:11,Normal,10.1679
TX000899,AC00083,1531.31,23-10-2023 18:00,Debit,San Diego,D000319,91.204.200.167,M078,Online,18,Student,62,4,859.86,04-11-2024 08:06,Normal,55.3131
TX000900,AC00161,68.62,29-06-2023 16:57,Debit,Omaha,D000044,167.67.137.223,M091,Branch,29,Doctor,157,1,13891.47,04-11-2024 08:10,Normal,10.6862
TX000901,AC00425,157.16,13-03-2023 17:34,Debit,New York,D000682,133.223.159.151,M068,Branch,20,Student,280,1,1545.77,04-11-2024 08:07,Normal,11.5716
TX000902,AC00363,643.38,06-11-2023 17:19,Credit,Detroit,D000251,107.247.202.71,M044,Online,18,Student,105,1,1046.74,04-11-2024 08:12,Normal,16.4338
TX000903,AC00385,328.34,12-10-2023 16:17,Credit,San Diego,D000245,106.244.1.47,M014,Online,42,Engineer,31,1,2840.45,04-11-2024 08:09,Normal,13.2834
TX000904,AC00045,72.68,21-07-2023 17:56,Debit,Seattle,D000697,87.234.36.48,M072,Online,69,Retired,44,1,6216.77,04-11-2024 08:10,Normal,10.7268
TX000905,AC00480,354.76,17-05-2023 16:30,Debit,Detroit,D000135,54.252.249.33,M065,Branch,51,Doctor,279,1,10141.92,04-11-2024 08:07,Normal,13.5476
TX000906,AC00369,793.88,22-02-2023 16:17,Credit,Los Angeles,D000317,89.237.88.251,M036,ATM,22,Student,252,1,1404.06,04-11-2024 08:07,Normal,17.9388
TX000907,AC00109,29.22,27-02-2023 18:33,Debit,Detroit,D000660,218.83.2.94,M056,ATM,27,Engineer,69,1,7795.79,04-11-2024 08:10,Normal,10.2922
TX000908,AC00264,653.97,04-10-2023 17:41,Debit,Miami,D000464,141.241.241.128,M067,Online,37,Engineer,100,1,3886.65,04-11-2024 08:11,Normal,16.5397
TX000909,AC00076,366.43,30-01-2023 16:38,Credit,Portland,D000069,40.244.94.218,M080,Online,21,Student,92,1,1560.45,04-11-2024 08:09,Normal,13.6643
TX000910,AC00438,120.86,16-11-2023 17:57,Debit,Colorado Springs,D000035,184.146.10.88,M081,Online,33,Doctor,162,4,13566.58,04-11-2024 08:11,Normal,41.2086
TX000911,AC00453,233.74,13-02-2023 16:43,Debit,Boston,D000373,6.44.165.160,M056,Online,72,Retired,142,1,4749.54,04-11-2024 08:06,Normal,12.3374
TX000912,AC00222,471.84,29-09-2023 17:31,Debit,Raleigh,D000163,137.33.78.168,M080,ATM,18,Student,138,1,1044.33,04-11-2024 08:08,Normal,14.7184
TX000913,AC00179,213.4,14-08-2023 16:40,Credit,Fort Worth,D000203,198.73.211.114,M087,Branch,73,Retired,100,1,2012.24,04-11-2024 08:09,Normal,12.134
TX000914,AC00386,254.21,22-05-2023 16:48,Debit,Phoenix,D000487,137.33.78.168,M030,ATM,48,Engineer,46,1,2487.2,04-11-2024 08:10,Normal,12.5421
TX000915,AC00171,577.73,10-11-2023 16:26,Debit,San Jose,D000527,93.146.251.20,M033,ATM,37,Doctor,63,1,14977.99,04-11-2024 08:06,Normal,15.7773
TX000916,AC00336,170.26,25-09-2023 16:58,Debit,Chicago,D000445,6.44.165.160,M053,ATM,27,Student,265,1,1969.48,04-11-2024 08:07,Normal,11.7026
TX000917,AC00272,337.73,23-05-2023 17:12,Debit,San Antonio,D000480,219.193.239.152,M065,Online,78,Retired,107,4,7001.2,04-11-2024 08:07,Normal,43.3773
TX000918,AC00402,330.61,06-07-2023 16:04,Credit,Nashville,D000648,186.54.68.246,M099,Branch,64,Retired,113,1,2525.25,04-11-2024 08:10,Normal,13.3061
TX000919,AC00136,132.33,10-11-2023 16:32,Credit,Phoenix,D000437,88.55.149.101,M004,ATM,35,Engineer,47,1,7457.94,04-11-2024 08:08,Normal,11.3233
TX000920,AC00280,672.74,10-08-2023 16:39,Credit,Colorado Springs,D000033,169.67.220.37,M068,Branch,46,Engineer,118,1,5386.52,04-11-2024 08:11,Normal,16.7274
TX000921,AC00352,74.04,23-02-2023 18:23,Debit,Memphis,D000103,188.124.181.12,M094,Online,18,Student,66,1,1690.23,04-11-2024 08:11,Normal,10.7404
TX000922,AC00495,197.18,09-05-2023 16:47,Debit,Tucson,D000042,189.20.224.220,M011,Online,28,Engineer,135,1,3114.92,04-11-2024 08:10,Normal,11.9718
TX000923,AC00061,21.15,20-11-2023 16:06,Debit,Columbus,D000484,159.37.30.154,M058,Branch,70,Retired,180,1,3466.74,04-11-2024 08:09,Normal,10.2115
TX000924,AC00129,218.37,05-06-2023 16:27,Debit,Houston,D000651,147.119.62.178,M075,ATM,62,Doctor,105,1,9942.24,04-11-2024 08:10,Normal,12.1837
TX000925,AC00237,590.01,06-02-2023 16:42,Debit,San Jose,D000248,197.162.55.147,M044,Online,29,Doctor,140,3,9791.74,04-11-2024 08:07,Normal,35.9001
TX000926,AC00230,697.82,27-11-2023 16:10,Debit,New York,D000377,161.25.82.11,M092,Online,44,Engineer,153,1,6824,04-11-2024 08:07,Normal,16.9782
TX000927,AC00224,302.76,16-11-2023 17:14,Debit,Sacramento,D000640,221.23.158.87,M043,ATM,38,Engineer,88,3,8583.39,04-11-2024 08:11,Normal,33.0276
TX000928,AC00354,148,23-01-2023 16:48,Debit,Tucson,D000530,38.164.132.63,M065,Branch,20,Student,35,1,1488.65,04-11-2024 08:06,Normal,11.48
TX000929,AC00479,22.26,30-01-2023 18:50,Debit,San Antonio,D000028,211.45.75.44,M057,Branch,19,Student,56,1,5583.88,04-11-2024 08:08,Normal,10.2226
TX000930,AC00329,0.86,13-02-2023 17:49,Debit,Colorado Springs,D000082,120.16.186.17,M050,ATM,25,Student,139,1,1357.22,04-11-2024 08:12,Normal,10.0086
TX000931,AC00160,757.1,23-01-2023 17:22,Debit,Atlanta,D000667,14.200.197.126,M071,Branch,65,Doctor,203,1,10553.23,04-11-2024 08:11,Normal,17.571
TX000932,AC00050,38.81,28-04-2023 18:52,Credit,Virginia Beach,D000285,120.32.147.210,M001,Online,25,Student,145,1,1619.6,04-11-2024 08:12,Normal,10.3881
TX000933,AC00200,76.51,03-04-2023 16:01,Credit,Mesa,D000242,200.22.195.243,M016,Online,49,Engineer,120,4,9475.4,04-11-2024 08:07,Normal,40.7651
TX000934,AC00254,32.46,10-03-2023 18:59,Debit,Charlotte,D000536,156.187.182.236,M092,Online,31,Doctor,10,1,8656.18,04-11-2024 08:09,Normal,10.3246
TX000935,AC00456,1022.75,19-01-2023 16:45,Credit,San Jose,D000294,190.164.160.79,M091,Branch,62,Doctor,158,1,207.74,04-11-2024 08:10,Normal,20.2275
TX000936,AC00320,20.64,20-04-2023 16:01,Debit,Charlotte,D000063,197.23.128.119,M079,Branch,22,Student,59,1,949.38,04-11-2024 08:09,Normal,10.2064
TX000937,AC00446,662.11,02-02-2023 16:52,Debit,Atlanta,D000416,145.246.171.225,M100,Branch,23,Student,219,1,1996.38,04-11-2024 08:07,Normal,16.6211
TX000938,AC00292,288.77,13-11-2023 16:42,Debit,Los Angeles,D000422,94.37.250.128,M025,ATM,55,Engineer,110,1,8836.51,04-11-2024 08:09,Normal,12.8877
TX000939,AC00111,35.05,27-09-2023 18:52,Debit,Boston,D000589,115.241.186.164,M047,Branch,30,Doctor,105,1,14330.47,04-11-2024 08:07,Normal,10.3505
TX000940,AC00157,214.73,10-11-2023 18:28,Credit,Los Angeles,D000104,57.166.147.242,M061,ATM,46,Doctor,26,1,5368.42,04-11-2024 08:07,Normal,12.1473
TX000941,AC00429,25.38,23-10-2023 16:03,Debit,Louisville,D000222,201.114.165.141,M024,Branch,57,Engineer,66,1,8616.05,04-11-2024 08:11,Normal,10.2538
TX000942,AC00182,617.66,30-01-2023 16:34,Debit,Memphis,D000116,100.4.40.132,M036,ATM,41,Engineer,40,1,5906.58,04-11-2024 08:10,Normal,16.1766
TX000943,AC00166,446.39,12-12-2023 17:41,Debit,Houston,D000102,155.37.19.43,M019,ATM,63,Retired,77,1,7863.6,04-11-2024 08:07,Normal,14.4639
TX000944,AC00005,377.92,22-02-2023 17:29,Debit,Raleigh,D000360,179.43.245.131,M029,Branch,33,Engineer,204,1,2254.71,04-11-2024 08:06,Normal,13.7792
TX000945,AC00459,11.04,13-02-2023 18:17,Debit,Phoenix,D000638,168.36.49.167,M036,Online,30,Engineer,43,1,6983.04,04-11-2024 08:10,Normal,10.1104
TX000946,AC00432,275.46,24-07-2023 17:09,Debit,Fort Worth,D000027,31.75.105.19,M032,ATM,36,Doctor,67,1,9697.75,04-11-2024 08:12,Normal,12.7546
TX000947,AC00317,179.76,12-07-2023 16:11,Debit,Philadelphia,D000038,193.190.29.63,M039,Online,78,Retired,81,1,5909.52,04-11-2024 08:09,Normal,11.7976
TX000948,AC00377,32.34,21-06-2023 16:52,Debit,Kansas City,D000622,176.96.83.253,M080,Branch,44,Doctor,45,1,7847.62,04-11-2024 08:09,Normal,10.3234
TX000949,AC00130,273.92,04-07-2023 17:50,Debit,Portland,D000646,116.43.88.219,M053,Branch,79,Retired,109,1,4543.56,04-11-2024 08:11,Normal,12.7392
TX000950,AC00236,375.45,05-12-2023 17:57,Debit,Fort Worth,D000310,5.252.94.135,M015,Branch,19,Student,32,1,1307.23,04-11-2024 08:08,Normal,13.7545
TX000951,AC00243,388.98,21-08-2023 17:10,Debit,Fresno,D000548,78.69.172.205,M005,ATM,23,Student,155,1,1819.91,04-11-2024 08:08,Normal,13.8898
TX000952,AC00017,492.84,01-03-2023 17:43,Debit,Indianapolis,D000514,81.248.235.147,M081,ATM,25,Student,38,1,577.67,04-11-2024 08:09,Normal,14.9284
TX000953,AC00295,148.85,29-11-2023 16:46,Debit,Mesa,D000441,155.37.19.43,M021,ATM,57,Doctor,25,1,7802.36,04-11-2024 08:08,Normal,11.4885
TX000954,AC00187,119.95,10-04-2023 17:53,Credit,Philadelphia,D000292,214.32.109.197,M092,Branch,62,Retired,47,5,2596.61,04-11-2024 08:10,Normal,51.1995
TX000955,AC00395,391.66,10-07-2023 17:29,Debit,Fresno,D000271,119.163.214.161,M062,Branch,50,Engineer,103,1,2406.31,04-11-2024 08:06,Normal,13.9166
TX000956,AC00225,185.99,24-04-2023 16:49,Credit,Fresno,D000674,39.129.125.110,M026,Branch,41,Engineer,53,1,402.45,04-11-2024 08:09,Normal,11.8599
TX000957,AC00355,322.48,13-03-2023 16:10,Debit,Jacksonville,D000649,210.136.14.108,M066,ATM,27,Student,57,1,1238.43,04-11-2024 08:11,Normal,13.2248
TX000958,AC00217,20.27,04-12-2023 16:27,Debit,Miami,D000649,86.103.2.29,M065,Branch,18,Student,22,1,796.35,04-11-2024 08:09,Normal,10.2027
TX000959,AC00282,280.61,27-11-2023 16:37,Debit,Mesa,D000485,186.135.2.148,M085,ATM,47,Engineer,129,3,7888.76,04-11-2024 08:10,Normal,32.8061
TX000960,AC00477,199.02,29-05-2023 16:31,Debit,Houston,D000359,147.94.242.35,M005,ATM,61,Retired,269,1,4658.89,04-11-2024 08:07,Normal,11.9902
TX000961,AC00158,104.23,17-10-2023 16:41,Credit,Louisville,D000621,11.188.75.155,M081,Online,63,Retired,108,1,5009.29,04-11-2024 08:09,Normal,11.0423
TX000962,AC00174,353.59,11-08-2023 17:57,Credit,New York,D000311,198.24.183.157,M046,Branch,52,Retired,109,5,1822.34,04-11-2024 08:10,Normal,53.5359
TX000963,AC00124,55.86,23-01-2023 17:18,Debit,Seattle,D000211,200.136.146.93,M007,Online,39,Engineer,68,1,5346.46,04-11-2024 08:06,Normal,10.5586
TX000964,AC00247,10.77,08-03-2023 16:58,Debit,Indianapolis,D000253,37.227.215.145,M096,ATM,31,Doctor,178,1,10704.95,04-11-2024 08:10,Normal,10.1077
TX000965,AC00297,95.55,10-04-2023 16:25,Debit,Louisville,D000595,42.3.3.101,M060,Branch,33,Engineer,51,1,2434.74,04-11-2024 08:10,Normal,10.9555
TX000966,AC00114,477.07,27-11-2023 16:30,Debit,Columbus,D000503,80.75.92.66,M096,Online,27,Engineer,278,1,6568.07,04-11-2024 08:07,Normal,14.7707
TX000967,AC00170,9.1,02-03-2023 16:09,Credit,San Francisco,D000158,53.131.194.183,M047,Online,52,Retired,63,1,2791.45,04-11-2024 08:09,Normal,10.091
TX000968,AC00185,21.41,04-12-2023 16:27,Debit,Louisville,D000092,195.164.171.146,M062,Online,57,Doctor,99,1,658.91,04-11-2024 08:08,Normal,10.2141
TX000969,AC00487,278.28,02-10-2023 16:20,Debit,Jacksonville,D000038,148.42.122.1,M097,Branch,28,Student,26,1,1346.88,04-11-2024 08:07,Normal,12.7828
TX000970,AC00280,388.1,21-08-2023 18:06,Credit,Los Angeles,D000653,101.90.40.193,M019,Online,73,Retired,40,1,3022.12,04-11-2024 08:07,Normal,13.881
TX000971,AC00017,215.39,21-06-2023 16:23,Debit,Detroit,D000409,196.121.240.10,M019,ATM,27,Student,216,1,1582.55,04-11-2024 08:11,Normal,12.1539
TX000972,AC00496,194.37,26-04-2023 17:55,Debit,Milwaukee,D000151,160.160.113.117,M024,ATM,66,Doctor,161,1,14395.88,04-11-2024 08:09,Normal,11.9437
TX000973,AC00304,37.7,29-06-2023 16:04,Debit,Miami,D000344,167.67.137.223,M038,ATM,20,Student,109,1,1741.1,04-11-2024 08:12,Normal,10.377
TX000974,AC00475,19.59,16-06-2023 18:47,Debit,Charlotte,D000529,170.54.231.239,M016,Branch,64,Retired,122,1,1061.69,04-11-2024 08:10,Normal,10.1959
TX000975,AC00111,81.35,23-01-2023 17:39,Debit,Houston,D000242,205.69.66.135,M028,Online,41,Engineer,103,1,7192.45,04-11-2024 08:07,Normal,10.8135
TX000976,AC00316,314.54,29-09-2023 16:34,Credit,Virginia Beach,D000168,116.237.223.50,M035,Branch,58,Engineer,228,1,9923.45,04-11-2024 08:11,Normal,13.1454
TX000977,AC00007,466.64,04-09-2023 16:57,Debit,Las Vegas,D000327,131.41.45.13,M082,ATM,58,Doctor,11,1,10915.11,04-11-2024 08:09,Normal,14.6664
TX000978,AC00033,397.01,07-08-2023 17:45,Debit,Los Angeles,D000044,92.180.81.50,M058,ATM,22,Student,100,1,719.52,04-11-2024 08:06,Normal,13.9701
TX000979,AC00453,472.48,27-02-2023 17:06,Debit,New York,D000149,11.3.59.231,M099,Branch,55,Engineer,87,1,7128.82,04-11-2024 08:09,Normal,14.7248
TX000980,AC00147,67.15,20-11-2023 17:17,Debit,Indianapolis,D000661,191.91.45.159,M001,Online,59,Doctor,14,1,9028.49,04-11-2024 08:10,Normal,10.6715
TX000981,AC00401,102.67,10-05-2023 17:41,Debit,Albuquerque,D000097,215.97.143.157,M091,Branch,79,Retired,119,1,4656.94,04-11-2024 08:06,Normal,11.0267
TX000982,AC00336,460.09,06-03-2023 17:05,Credit,Fresno,D000033,188.77.83.72,M081,Online,35,Doctor,146,3,6990.64,04-11-2024 08:08,Normal,34.6009
TX000983,AC00281,453.49,02-01-2023 16:06,Debit,Seattle,D000471,40.226.196.34,M088,Branch,66,Doctor,147,1,6366.43,04-11-2024 08:08,Normal,14.5349
TX000984,AC00082,267.17,24-08-2023 16:56,Debit,Seattle,D000638,161.177.41.214,M100,ATM,26,Student,170,1,1382.62,04-11-2024 08:07,Normal,12.6717
TX000985,AC00247,111.26,18-08-2023 17:07,Debit,Boston,D000102,138.220.61.84,M096,ATM,66,Doctor,43,1,14350.11,04-11-2024 08:07,Normal,11.1126
TX000986,AC00278,121.17,25-12-2023 17:31,Debit,Phoenix,D000573,155.19.119.0,M053,ATM,68,Doctor,158,1,12990.77,04-11-2024 08:10,Normal,11.2117
TX000987,AC00176,213.28,25-12-2023 18:29,Debit,Mesa,D000034,156.134.123.253,M088,Branch,51,Retired,94,1,4835.91,04-11-2024 08:11,Normal,12.1328
TX000988,AC00159,187.88,10-08-2023 16:39,Debit,Nashville,D000034,189.198.67.252,M017,ATM,60,Engineer,180,1,2154.58,04-11-2024 08:10,Normal,11.8788
TX000989,AC00035,471.88,30-10-2023 18:44,Credit,San Jose,D000317,133.67.250.163,M054,Online,34,Doctor,141,1,14833.34,04-11-2024 08:07,Normal,14.7188
TX000990,AC00463,83.79,12-10-2023 16:37,Debit,Nashville,D000176,12.246.170.239,M031,ATM,57,Engineer,47,1,5061.3,04-11-2024 08:09,Normal,10.8379
TX000991,AC00339,212.14,14-08-2023 17:28,Debit,Austin,D000269,44.67.137.125,M047,Branch,72,Retired,105,1,7225.06,04-11-2024 08:08,Normal,12.1214
TX000992,AC00239,99.16,28-02-2023 17:55,Debit,San Francisco,D000573,84.237.126.96,M045,Online,79,Retired,202,1,2607.58,04-11-2024 08:10,Normal,10.9916
TX000993,AC00090,839.33,02-05-2023 16:03,Credit,Louisville,D000579,174.61.77.54,M071,Branch,60,Doctor,86,1,11538.97,04-11-2024 08:09,Normal,18.3933
TX000994,AC00144,29.91,31-07-2023 16:26,Credit,Philadelphia,D000551,113.21.93.28,M034,Online,76,Retired,43,3,2834.84,04-11-2024 08:08,Normal,30.2991
TX000995,AC00488,4.24,17-04-2023 16:46,Debit,San Diego,D000226,77.208.193.198,M086,Online,38,Engineer,38,1,7822.73,04-11-2024 08:07,Normal,10.0424
TX000996,AC00039,50.29,18-09-2023 16:13,Credit,Raleigh,D000499,171.150.178.172,M028,Online,58,Doctor,64,1,7604.9,04-11-2024 08:07,Normal,10.5029
TX000997,AC00475,135.85,03-08-2023 17:25,Debit,Fresno,D000430,65.27.212.129,M015,Online,57,Retired,269,1,1480.39,04-11-2024 08:08,Normal,11.3585
TX000998,AC00368,368.53,03-04-2023 16:09,Debit,Raleigh,D000469,31.127.129.152,M099,Branch,68,Doctor,34,1,13696.31,04-11-2024 08:06,Normal,13.6853
TX000999,AC00339,17.95,05-06-2023 17:22,Credit,Sacramento,D000411,167.164.55.0,M027,Branch,64,Doctor,135,1,12344.9,04-11-2024 08:09,Normal,10.1795
TX001000,AC00297,127.8,02-03-2023 16:05,Credit,Virginia Beach,D000376,34.169.232.37,M026,Branch,31,Engineer,47,1,8630.99,04-11-2024 08:07,Normal,11.278
